INDEX,PLAYER_NORM,G,MPG,PTS,REB,AST,STL,BLK,3PM,FG%,FT%,TO,RANK_SCORE,RANK
10145.0,klay thompson,4.0,20.5,9.0,3.5,1.5,0.3,0.5,1.5,0.342,1.0,1.3,0.12217721648547264,201
10150.0,al horford,2.0,24.5,9.0,4.0,1.5,0.5,0.5,2.0,0.5,,2.0,0.12029494781761951,202
10493.0,hugo gonzalez,2.0,20.5,3.0,2.5,0.5,2.0,0.5,0.0,0.375,,0.0,0.1020104068513199,203
10440.0,jericho sims,2.0,5.0,2.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,-0.03644513637129165,204
,will richard,4.0,16.0,5.5,2.5,1.8,1.3,0.0,0.8,0.571,0.75,0.8,-0.07699960503977538,205
10065.0,deandre ayton,4.0,34.0,15.8,9.3,1.0,0.8,1.0,0.0,0.6,0.375,3.0,-0.0827208775185253,206
10411.0,eric gordon,1.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,0.75,,1.0,-0.09928741036736971,207
10351.0,saddiq bey,3.0,27.3,11.0,3.7,1.7,1.0,0.0,2.3,0.429,0.5,1.0,-0.11655984393788749,208
10103.0,dangelo russell,4.0,20.8,10.0,2.8,5.5,0.8,0.3,0.8,0.293,0.65,1.3,-0.1372206583540625,209
10198.0,buddy hield,4.0,18.8,8.8,1.3,1.8,0.8,0.0,1.5,0.394,1.0,1.0,-0.15133072417325394,210
10406.0,jaylen clark,3.0,15.0,5.7,3.0,1.3,1.0,0.0,0.3,0.429,1.0,0.3,-0.15860880765485652,211
10172.0,kyle filipowski,3.0,23.3,7.3,5.3,3.3,0.0,0.3,1.3,0.375,,1.0,-0.2450210524762078,212
10235.0,nick richards,4.0,9.8,5.0,4.5,0.0,0.3,0.8,0.0,0.538,1.0,1.0,-0.3175239674936336,213
10507.0,tolu smith,1.0,6.0,11.0,4.0,0.0,1.0,0.0,0.0,0.75,0.714,1.0,-0.4170572094197507,214
10244.0,gradey dick,4.0,15.8,9.0,2.8,0.5,0.8,0.0,1.3,0.4,0.846,0.3,-0.4204346309607513,215
10278.0,paul reed,3.0,10.3,6.7,3.7,0.3,0.3,1.0,0.7,0.643,,1.7,-0.42168722136081954,216
10067.0,cameron johnson,3.0,25.3,8.3,3.0,1.7,0.7,0.0,1.0,0.364,1.0,1.0,-0.4400740298918548,217
,daniss jenkins,3.0,12.7,4.7,0.0,2.0,1.3,0.0,0.7,0.556,1.0,1.3,-0.4602611968085337,218
10024.0,amen thompson,3.0,31.3,13.3,4.0,4.7,0.7,0.3,0.0,0.429,0.667,2.0,-0.5086364305335205,219
,ej liddell,1.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,0.667,1.0,0.0,-0.5198841648971455,220
10384.0,tyrese martin,4.0,17.5,5.8,3.0,2.8,0.5,0.0,1.3,0.308,1.0,1.0,-0.5239125348438194,221
10337.0,sandro mamukelashvili,4.0,18.0,8.0,2.0,2.3,0.3,0.3,0.8,0.667,0.714,1.0,-0.5471592928678739,222
10283.0,jusuf nurkic,3.0,17.7,6.3,9.3,2.3,1.7,0.0,0.0,0.409,0.5,2.0,-0.5700400745129982,223
10084.0,brandon miller,2.0,20.0,14.5,0.0,4.0,0.5,0.5,1.0,0.4,0.7,1.5,-0.6058042497264204,224
10164.0,russell westbrook,3.0,21.0,10.3,4.3,3.7,0.7,0.3,1.7,0.44,0.444,2.0,-0.6220108999452073,225
10114.0,tari eason,3.0,25.3,9.7,5.3,2.3,0.3,0.7,2.0,0.478,0.333,1.7,-0.6327349183225166,226
10277.0,dean wade,4.0,24.5,6.3,3.8,1.0,0.8,0.3,1.3,0.389,0.667,0.5,-0.6438937511658527,227
10334.0,jamal shead,4.0,15.8,6.5,1.0,5.5,0.8,0.0,0.8,0.4,0.778,1.3,-0.650982411758918,228
10253.0,vit krejci,2.0,18.0,9.0,2.0,1.0,1.0,0.0,2.0,0.462,0.667,1.0,-0.6525457911619685,229
10350.0,jalen wilson,3.0,17.7,8.7,0.7,1.0,0.3,0.0,2.0,0.529,1.0,1.3,-0.6747528438383057,230
10317.0,trayce jackson davis,2.0,11.5,4.0,2.5,1.0,1.0,0.5,0.0,0.333,1.0,0.5,-0.6821647367367969,231
10471.0,cam spencer,4.0,14.3,7.0,2.5,2.8,0.3,0.0,1.8,0.4,0.833,1.0,-0.6847412014321816,232
10037.0,dyson daniels,4.0,29.0,5.0,5.8,2.3,2.0,0.5,0.3,0.32,0.5,2.0,-0.694602890923618,233
10433.0,duop reath,2.0,2.0,1.5,0.0,0.0,0.0,0.5,0.5,1.0,,0.0,-0.7018919794883274,234
10513.0,dominick barlow,2.0,25.0,7.5,6.0,2.5,0.0,0.5,0.0,0.5,0.833,1.5,-0.7231500440963323,235
,javon small,4.0,19.5,7.3,1.8,5.3,0.0,0.3,1.3,0.333,0.8,1.3,-0.8064880597637212,236
10359.0,bismack biyombo,3.0,10.3,0.7,1.0,0.3,1.0,0.0,0.0,1.0,,0.7,-0.839680897192952,237
10323.0,xavier tillman,3.0,12.0,5.0,3.3,0.7,0.7,0.3,0.3,0.538,,0.3,-0.8531107458812309,238
10180.0,ryan dunn,4.0,20.5,7.8,6.0,1.5,0.3,1.3,0.8,0.538,0.0,0.3,-0.8642337643016077,239
10234.0,collin murray boyles,2.0,18.5,9.5,2.5,0.5,1.5,0.5,1.5,0.412,0.5,1.5,-0.8765373167781125,240
10099.0,keon ellis,3.0,16.0,6.3,2.0,0.7,2.0,0.0,1.0,0.538,0.5,1.0,-0.8891025166674906,241
10399.0,julian phillips,2.0,9.5,4.5,1.0,0.0,1.0,0.5,0.5,0.5,,0.0,-0.9262529991241208,242
10209.0,anthony black,4.0,26.0,12.0,3.5,2.0,0.8,0.8,0.8,0.531,0.611,3.0,-0.9889260225757258,243
10532.0,jeff green,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,-0.9973868688607357,244
10196.0,chris boucher,4.0,11.0,1.5,2.3,0.5,0.5,1.3,0.0,0.2,1.0,0.3,-1.0276875555937917,245
10188.0,stephon castle,4.0,30.8,18.3,6.0,4.8,1.3,0.3,1.3,0.522,0.571,6.3,-1.0486704277009684,246
10382.0,dalton knecht,3.0,15.0,6.0,1.7,0.3,0.7,0.7,0.7,0.353,1.0,1.3,-1.1387089780491677,247
,keshad johnson,1.0,8.0,5.0,3.0,0.0,1.0,0.0,1.0,0.4,,0.0,-1.1497022760621751,248
10231.0,andre drummond,3.0,14.0,3.7,6.7,1.0,1.0,0.7,0.0,0.5,0.2,0.0,-1.174739326706039,249
10221.0,luke kennard,4.0,23.8,6.0,2.5,2.5,0.5,0.0,0.8,0.474,1.0,1.8,-1.2112276258839412,250
10212.0,bruce brown,3.0,18.0,5.7,4.3,2.0,0.7,0.3,0.7,0.538,0.5,1.0,-1.2540232837839185,251
10121.0,taylor hendricks,3.0,18.0,5.0,5.0,0.3,0.7,0.3,0.7,0.385,0.75,0.7,-1.2729062624150553,252
,david jones garcia,2.0,3.0,3.5,0.5,1.0,0.0,0.0,0.0,0.75,1.0,0.0,-1.3784680832995357,253
10227.0,jonas valanciunas,3.0,11.7,8.0,4.7,1.0,0.0,0.7,0.0,0.5,0.667,0.7,-1.4436068690092685,254
10435.0,anthony gill,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,-1.4498745847586894,255
,harrison ingram,2.0,3.0,1.5,0.5,0.0,0.0,0.0,0.5,1.0,,0.0,-1.4722945797185616,256
10499.0,joan beringer,2.0,3.5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,-1.4798410812847365,257
10414.0,pj hall,3.0,5.7,2.3,1.3,0.0,0.0,0.7,0.3,0.75,,0.3,-1.4829413031252736,258
10313.0,jaylin williams,4.0,15.8,4.5,3.0,1.0,0.5,0.3,0.5,0.412,1.0,1.3,-1.4927781242137383,259
10211.0,cam whitmore,3.0,18.7,10.7,4.0,1.3,0.7,0.0,0.7,0.419,0.8,1.7,-1.5525719833938572,260
10475.0,jaylon tyson,4.0,21.3,5.3,2.0,1.0,0.8,0.5,1.0,0.412,0.75,1.3,-1.556023402625501,261
10394.0,jaesean tate,1.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.667,,0.0,-1.5674876175011832,262
10237.0,mason plumlee,2.0,4.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,,0.0,-1.5840075774788527,263
10357.0,gabe vincent,3.0,24.0,3.7,1.0,2.3,1.0,0.0,0.7,0.231,1.0,0.7,-1.5976705685656096,264
10353.0,daron holmes,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.5,1.0,,0.0,-1.6446407384730086,265
10495.0,jordan mclaughlin,4.0,8.0,2.5,0.0,0.8,0.8,0.0,0.5,0.429,1.0,0.0,-1.6653015370863364,266
10161.0,mike conley,4.0,18.0,4.8,2.0,2.3,0.5,0.3,0.8,0.25,1.0,1.3,-1.698717931503602,267
10422.0,jakobe walter,1.0,10.0,3.0,1.0,1.0,0.0,1.0,1.0,0.5,,1.0,-1.7008574235617584,268
10156.0,adem bona,3.0,17.0,2.7,2.3,1.0,0.3,1.3,0.0,0.5,0.571,0.7,-1.7581111703331294,269
10402.0,blake wesley,4.0,17.3,5.3,3.0,3.5,1.5,0.0,0.0,0.364,0.625,1.5,-1.7872249420488906,270
10324.0,jaxson hayes,1.0,14.0,4.0,6.0,1.0,0.0,0.0,0.0,0.667,,1.0,-1.8406264076430363,271
10273.0,jordan hawkins,3.0,16.7,5.0,2.3,1.0,0.0,0.0,1.0,0.357,1.0,0.3,-1.8739795379214161,272
10328.0,jamison battle,3.0,8.7,4.7,2.0,0.0,0.3,0.0,1.3,0.625,,0.7,-1.874593561862599,273
10158.0,lonzo ball,3.0,23.0,5.3,4.0,6.3,1.0,0.0,1.0,0.278,0.6,3.0,-1.8864831929843462,274
10160.0,jaylen wells,4.0,26.3,9.5,2.8,1.8,0.5,0.0,1.8,0.343,0.636,1.3,-1.8937503174717119,275
10308.0,noah clowney,4.0,20.0,4.8,3.5,2.0,0.3,0.0,1.0,0.25,1.0,1.3,-2.0136021189467685,276
10453.0,asa newell,2.0,14.5,8.5,5.0,0.5,0.0,0.0,2.0,0.5,0.5,1.0,-2.0154191995935236,277
10318.0,larry nance,4.0,15.5,6.8,4.5,1.3,0.5,0.3,1.0,0.524,0.333,0.8,-2.0439486427979072,278
10355.0,tony bradley,3.0,14.0,6.3,1.7,0.3,0.7,0.7,0.0,0.818,0.2,0.3,-2.0862425356046375,279
10543.0,deandre jordan,1.0,11.0,7.0,5.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,-2.114913780527857,280
10296.0,ochai agbaji,4.0,16.5,4.0,2.0,1.0,1.0,0.0,0.3,0.4,0.75,0.3,-2.1175333742297164,281
10274.0,mouhamed gueye,4.0,16.8,7.0,3.5,1.3,0.0,1.0,1.0,0.5,0.333,1.0,-2.1193973472801697,282
10383.0,jaden hardy,4.0,11.0,6.3,1.0,0.3,0.5,0.0,1.3,0.4,0.8,0.3,-2.1348825868950607,283
10521.0,jalen pickett,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,-2.169225716302525,284
10519.0,olivier maxence prosper,4.0,8.8,5.5,2.8,0.3,0.0,0.0,0.0,0.6,1.0,0.8,-2.172168418549624,285
10086.0,bradley beal,2.0,20.0,5.5,1.0,1.0,0.5,0.0,0.5,0.444,1.0,1.0,-2.1844402673417314,286
10205.0,zaccharie risacher,2.0,20.5,9.0,1.0,0.0,0.0,0.5,1.0,0.444,,0.5,-2.194979058325123,287
10356.0,rob dillingham,2.0,6.5,2.0,0.0,1.0,0.5,0.0,0.0,1.0,,1.5,-2.209401929343146,288
10094.0,josh hart,2.0,24.0,4.0,9.5,4.0,0.5,0.0,0.0,0.231,0.5,1.5,-2.218833182876339,289
10245.0,jake laravia,4.0,26.3,6.3,3.8,2.8,0.5,0.0,1.0,0.348,0.556,1.0,-2.2523418386979888,290
,jd davison,1.0,7.0,3.0,0.0,1.0,1.0,0.0,1.0,0.333,,0.0,-2.27949435716127,291
10410.0,drake powell,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,1.0,-2.298533568307416,292
10285.0,jonathan mogbo,4.0,5.0,1.5,1.5,0.3,0.3,0.5,0.0,0.6,,0.3,-2.3039902867654747,293
10504.0,will riley,3.0,5.7,3.3,1.7,0.3,0.7,0.0,0.3,0.5,0.75,0.0,-2.3273540915818245,294
10271.0,gary payton,4.0,10.3,4.0,2.3,0.8,0.5,0.3,0.0,0.533,,0.8,-2.35298943431765,295
10345.0,aaron holiday,1.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.667,,0.0,-2.3993006208614878,296
10124.0,bobby portis,3.0,20.3,7.7,7.3,0.7,0.0,0.0,1.0,0.345,,1.7,-2.408256710539859,297
10363.0,terrence shannon,4.0,18.5,5.5,3.5,1.5,0.8,0.0,1.0,0.381,0.667,1.5,-2.4294453023531295,298
10463.0,leonard miller,2.0,3.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,,0.5,-2.467560246950795,299
10155.0,caris levert,1.0,21.0,8.0,1.0,2.0,1.0,0.0,1.0,0.429,0.5,1.0,-2.4753716668104637,300
10432.0,jabari walker,3.0,16.0,3.3,4.3,0.0,0.0,1.0,0.0,0.333,,0.7,-2.477815519548918,301
10297.0,tre mann,3.0,18.3,5.3,3.3,2.7,0.7,0.0,0.7,0.278,0.8,1.7,-2.4802812060245447,302
10481.0,yanic konan niederhauser,2.0,4.5,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,-2.502345507127246,303
10436.0,gui santos,3.0,6.7,2.0,0.7,0.3,0.7,0.0,0.7,0.667,,1.0,-2.5256154300756695,304
,nigel hayes davis,4.0,12.3,2.8,2.3,0.5,0.8,0.0,0.3,0.417,,0.3,-2.574456003346685,305
10147.0,jay huff,3.0,12.7,4.0,1.7,0.0,0.0,0.7,0.7,0.455,,0.7,-2.6017482719246985,306
10343.0,javonte green,4.0,15.8,4.0,2.5,1.0,0.8,0.3,0.5,0.273,0.667,0.5,-2.689150417857564,307
10165.0,marcus smart,3.0,24.7,7.7,1.0,2.0,1.0,0.0,0.3,0.438,0.8,2.0,-2.7160537833149982,308
10409.0,landry shamet,3.0,14.3,4.0,2.0,0.7,0.3,0.0,1.0,0.3,1.0,1.0,-2.724399365012765,309
10236.0,jose alvarado,2.0,12.5,2.5,1.5,1.0,1.0,0.0,0.5,0.333,,0.5,-2.757721548130163,310
10225.0,jeremiah fears,3.0,24.3,10.7,2.0,1.7,1.0,0.0,0.0,0.448,0.857,2.7,-2.780219585565683,311
,caleb love,1.0,11.0,5.0,4.0,1.0,0.0,0.0,1.0,0.2,,0.0,-2.849589219035529,312
10299.0,quinten post,4.0,10.5,1.8,2.5,1.0,0.0,0.5,0.3,0.375,,0.3,-2.8817058194728444,313
10292.0,luka garza,3.0,12.7,6.0,3.0,0.7,0.0,0.3,1.0,0.545,0.6,1.3,-2.8887542778833986,314
10514.0,kobe brown,2.0,4.5,1.0,1.0,1.0,0.0,0.0,0.0,,1.0,0.0,-2.9353619732696163,315
10329.0,marvin bagley,3.0,13.3,4.3,2.7,0.7,0.3,0.0,0.3,0.714,0.5,0.7,-3.0003726694070982,316
10511.0,colby jones,1.0,7.0,2.0,4.0,2.0,0.0,0.0,0.0,0.333,,0.0,-3.005134041665616,317
10364.0,james wiseman,1.0,20.0,4.0,4.0,0.0,0.0,1.0,0.0,0.667,,3.0,-3.0082879249318886,318
10279.0,isaac okoro,3.0,22.7,3.3,3.0,1.7,0.0,0.3,0.3,0.25,1.0,1.3,-3.058055789939935,319
,dylan cardwell,2.0,13.5,1.5,2.0,0.0,1.0,1.5,0.0,0.2,0.5,1.0,-3.121179817604383,320
10228.0,jordan clarkson,3.0,14.7,6.0,2.3,1.0,0.0,0.3,0.7,0.261,0.8,0.7,-3.209379828852936,321
10431.0,justin edwards,3.0,10.7,4.7,0.7,0.3,0.0,0.0,1.3,0.5,,0.7,-3.2576029377892772,322
10470.0,dwight powell,3.0,3.3,0.7,0.7,1.0,0.3,0.0,0.0,,1.0,0.7,-3.273636108767782,323
10310.0,drew eubanks,3.0,12.3,1.3,2.7,0.3,1.0,1.7,0.0,0.1,0.333,0.7,-3.342049796426915,324
,ben saraf,4.0,19.5,4.0,2.3,3.8,0.5,0.0,0.5,0.238,0.667,1.3,-3.3639043786651177,325
10303.0,julian strawther,2.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,-3.4023673177696083,326
,tyler kolek,3.0,12.3,4.7,0.7,2.0,0.3,0.0,0.7,0.429,,1.3,-3.4508612113434127,327
10479.0,ariel hukporti,2.0,14.0,1.0,3.5,1.5,0.0,0.5,0.0,0.25,,0.5,-3.4791830525001965,328
10457.0,nick smith,1.0,20.0,2.0,3.0,3.0,0.0,1.0,0.0,0.2,,2.0,-3.5239112301513686,329
,taelon peter,2.0,9.5,1.5,0.0,0.5,0.5,0.0,0.5,0.5,,0.5,-3.5800009398091244,330
10304.0,thomas bryant,1.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.5,,0.0,-3.5851850599398674,331
10106.0,isaiah jackson,3.0,11.7,3.0,3.0,0.7,0.0,0.3,0.0,0.3,1.0,1.3,-3.6065233538668604,332
,pat spencer,2.0,6.0,2.0,1.0,0.5,0.5,0.0,0.0,0.4,,0.0,-3.6612141497449535,333
10426.0,baylor scheierman,3.0,7.7,1.0,3.0,0.0,0.3,0.0,0.3,0.333,,0.0,-3.6957610246003583,334
10222.0,tyus jones,4.0,17.0,1.5,1.5,2.0,0.5,0.5,0.0,0.214,,1.0,-3.7473240360475706,335
10424.0,jett howard,2.0,6.5,1.5,0.0,0.5,0.0,0.5,0.5,0.333,,0.0,-3.7608159306140827,336
10281.0,khaman maluach,2.0,8.5,3.5,1.0,0.5,0.0,0.5,0.0,0.333,0.833,0.5,-3.7841282236626346,337
,bobi klintman,1.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,-3.8175875230686707,338
10454.0,micah peavy,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,,0.0,-3.8305228435053795,339
10289.0,jalen smith,3.0,12.7,6.0,3.7,0.7,0.3,0.0,0.7,0.316,0.667,1.3,-3.8633726562410766,340
,cam christie,2.0,6.5,2.5,2.0,0.5,0.0,0.0,0.5,0.2,1.0,0.5,-3.952740197002042,341
10284.0,corey kispert,3.0,19.7,6.0,2.0,1.7,0.3,0.3,1.3,0.5,0.0,0.3,-3.977818346755714,342
10385.0,bones hyland,4.0,14.5,5.0,1.3,1.5,0.8,0.0,0.8,0.421,0.5,1.5,-3.9833091091649564,343
10352.0,rasheer fleming,2.0,6.5,1.5,1.0,1.0,0.5,0.0,0.5,0.2,,0.0,-4.0081125039847745,344
10473.0,dario saric,3.0,9.3,1.7,1.7,0.7,0.0,0.0,0.3,0.2,1.0,0.3,-4.055100614169174,345
10487.0,isaac jones,2.0,7.5,1.0,1.0,0.5,0.0,0.0,0.0,0.5,,0.0,-4.057358231482251,346
10233.0,guerschon yabusele,3.0,13.7,1.7,4.0,0.3,0.3,0.0,0.3,0.2,,0.3,-4.061204677661203,347
10418.0,nolan traore,2.0,15.0,3.5,0.5,2.0,1.0,0.0,1.0,0.25,0.5,1.0,-4.085187372720528,348
10360.0,andre jackson,2.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0,,,0.0,-4.182992433599397,349
10224.0,jonathan isaac,3.0,4.3,0.7,0.7,0.0,0.7,0.0,0.0,0.333,,0.0,-4.188788084964348,350
,brooks barnhizer,4.0,8.5,1.0,1.3,0.0,0.0,0.0,0.0,0.5,,0.0,-4.19447635754436,351
10547.0,ryan nembhard,3.0,9.0,3.3,0.3,1.7,0.0,0.0,0.0,0.444,1.0,1.7,-4.249209119536497,352
10387.0,trey jemison,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,-4.261753119336829,353
10370.0,caleb martin,3.0,6.7,1.3,1.0,0.7,0.7,0.0,0.0,0.4,,1.0,-4.284975295970317,354
10503.0,chaz lanier,3.0,9.7,3.0,0.3,0.7,0.0,0.0,1.0,0.3,,0.3,-4.302342353013768,355
,chris youngblood,4.0,4.3,1.8,0.3,0.0,0.0,0.0,0.3,0.25,1.0,0.0,-4.332395640302067,356
10199.0,ace bailey,3.0,15.7,2.7,2.3,1.3,0.0,0.0,0.7,0.158,,0.3,-4.341509304852921,357
10405.0,devin carter,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,-4.356208491649609,358
,kobe sanders,2.0,4.5,1.0,0.5,0.5,1.0,0.0,0.0,0.25,,0.5,-4.400769765130672,359
,tyrese proctor,3.0,12.7,2.7,1.3,1.0,0.7,0.0,0.7,0.214,,1.3,-4.419459771650425,360
10070.0,jakob poeltl,4.0,23.0,6.5,5.3,2.3,0.3,0.5,0.0,0.591,0.0,2.0,-4.467884671893164,361
,hunter dickinson,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.5,,2.0,-4.517132718164677,362
10544.0,jacob toppin,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.0,-4.519907478523168,363
,spencer jones,3.0,3.0,0.0,0.0,0.0,0.7,0.0,0.0,,,0.7,-4.534687270461111,364
,riley minix,2.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,,,0.0,-4.538265774285394,365
,nfaly dante,2.0,6.0,0.5,3.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,-4.6060107984032665,366
10518.0,hunter tyson,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,-4.606445436845723,367
,amari williams,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,-4.606445436845723,367
10276.0,amir coffey,3.0,7.7,0.7,0.0,0.7,0.0,0.0,0.0,0.5,,0.3,-4.625049301641693,368
10239.0,justin champagnie,2.0,6.0,2.0,3.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,-4.651292429521308,369
10397.0,pat connaughton,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.724505678417777,370
10494.0,quenton jackson,1.0,10.0,4.0,2.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,-4.768533050333662,371
10446.0,christian koloko,2.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,,,0.0,-4.77879159560017,372
10322.0,carter bryant,4.0,7.0,1.3,0.8,0.0,0.0,0.3,0.3,0.167,1.0,0.8,-4.819399983657102,373
10486.0,rayan rupert,2.0,2.5,0.0,1.0,0.5,0.0,0.0,0.0,,,0.5,-4.836600304933665,374
10346.0,oso ighodaro,4.0,19.0,5.5,3.0,1.0,0.0,0.5,0.0,0.476,0.333,1.3,-4.890441404392369,375
10427.0,branden carlson,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
,moussa cisse,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
,sidy cissoko,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
10340.0,johnny furphy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
10542.0,ron harper,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
10348.0,gary harris,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
10452.0,caleb houstan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
,hunter sallis,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
10428.0,jordan walsh,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
10425.0,cody williams,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-4.951137754354617,376
10484.0,pelle larsson,3.0,5.3,3.0,0.7,0.0,0.3,0.0,0.7,0.429,0.5,0.7,-5.225172460814583,377
,yang hansen,4.0,6.3,1.8,1.0,0.0,0.0,0.5,0.0,0.125,0.833,0.5,-5.26210503307351,378
10128.0,andrew nembhard,1.0,17.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,-5.294381289381015,379
,sharife cooper,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,-5.421818443757335,380
,jahmir young,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.333,,1.0,-5.4616240156272875,381
10367.0,gg jackson,2.0,9.0,2.5,1.0,0.0,0.5,0.0,0.0,0.286,0.5,0.0,-5.572817149745767,382
10255.0,tristan vukcevic,3.0,6.7,2.7,1.3,0.0,0.0,0.3,0.3,0.429,0.333,0.3,-5.691225650880633,383
10488.0,bronny james,2.0,11.5,0.0,1.5,1.5,0.5,0.5,0.0,0.0,,1.5,-5.701127964352653,384
10332.0,keaton wallace,4.0,9.3,2.0,1.0,1.0,0.3,0.0,0.3,0.333,0.5,0.8,-5.7030019037148225,385
10472.0,zeke nnaji,2.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,-5.808038273830746,386
10390.0,maxime raynaud,1.0,11.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,1.0,-5.839084739602826,387
,miles kelly,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,-5.892499133160052,388
10483.0,liam mcneeley,1.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,-5.931800313324074,389
,chris manon,2.0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,0.0,-5.951154839598502,390
10275.0,jordan goodwin,2.0,5.5,1.0,1.0,0.5,1.5,0.0,0.0,0.0,0.667,2.0,-6.530709254349595,391
10416.0,jase richardson,2.0,4.5,1.5,0.0,0.5,0.0,0.0,0.0,0.333,0.5,0.5,-6.805983586404258,392
10403.0,aj johnson,2.0,3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,,0.0,-6.825723936022853,393
10539.0,joe ingles,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,-6.998070094777299,394
10447.0,ousmane dieng,2.0,10.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.5,-7.192238129231452,395
,thanasis antetokounmpo,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.238595916092075,396
10536.0,tyson etienne,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.238595916092075,396
10241.0,karlo matkovic,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.238595916092075,396
10502.0,bryce mcgowens,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.238595916092075,396
10372.0,dalen terry,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.238595916092075,396
,luke travers,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.238595916092075,396
10347.0,johnny juzang,2.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-8.17340298691089,397
,mark sears,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-8.17995729489751,398
10490.0,brandon williams,2.0,9.5,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.5,-8.855746780133092,399
10256.0,bogdan bogdanovic,1.0,24.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,,5.0,-9.740889579945225,400
