INDEX,PLAYER_NORM,G,MPG,PTS,REB,AST,STL,BLK,3PM,FG%,FT%,TO,RANK_SCORE,RANK
,chris manon,2.0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,,0.0,-6.216721966768652,398
10518.0,hunter tyson,2.0,3.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,0.0,-6.674913314918486,399
10275.0,jordan goodwin,2.0,5.5,1.0,1.0,0.5,1.5,0.0,0.0,0.0,0.667,2.0,-6.785911108556098,400
10488.0,bronny james,3.0,9.3,0.0,1.0,1.0,0.3,0.3,0.0,0.0,,1.3,-6.905616050390541,401
10403.0,aj johnson,2.0,3.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,,0.0,-7.131019343133747,402
10416.0,jase richardson,3.0,4.3,1.0,0.0,0.7,0.0,0.0,0.0,0.333,0.5,0.7,-7.3063433532620605,403
10539.0,joe ingles,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,-7.307004702647928,404
10447.0,ousmane dieng,2.0,10.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.5,-7.5224916805868505,405
,thanasis antetokounmpo,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.554840112489391,406
10536.0,tyson etienne,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.554840112489391,406
10372.0,dalen terry,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.554840112489391,406
,luke travers,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-7.554840112489391,406
10256.0,bogdan bogdanovic,2.0,16.5,1.0,3.0,0.5,0.0,0.0,0.0,0.111,,2.5,-8.023621988337911,407
,mark sears,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-8.546055405769394,408
10347.0,johnny juzang,2.0,3.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-8.585913193985759,409
